id,character_type,style,complexion,trait_count,item_1,item_2,item_3,item_4,item_5,item_6,item_7
4545,Person,Woman,Deep,3,Wild White Hair,Purple Makeup,Bright Lipstick,,,,
4546,Person,Woman,Fair,3,Beauty Mark,Thin Hair,Ear Ring,,,,
4547,Person,Woman,Fair,3,Head Wrap,Bright Lipstick,Ear Ring,,,,
4548,Person,Woman,Tan,2,Red Spike Cut,Bright Lipstick,,,,,
4549,Person,Man,Pale,2,Vision Gear,Green Clown Hair,,,,,
4550,Person,Man,Fair,4,Large Shades,Moustache,Ear Ring,Head Band,,,
4551,Person,Man,Tan,3,Hooded Top,Goatee,Vision Gear,,,,
4552,Person,Man,Deep,4,Vapor Stick,Retro Shades,Ear Ring,Head Band,,,
4553,Person,Man,Tan,3,Rich Beard,Retro Shades,Wacky Hair,,,,
4554,Person,Woman,Deep,4,Beauty Mark,Bright Lipstick,Standard Shades,Smooth Dark Hair,,,
4555,Person,Man,Fair,2,Loose Hair,Side Burns,,,,,
4556,Person,Man,Fair,3,Sad Face,Spike Cut,Green Clown Eyes,,,,
4557,Person,Man,Deep,2,Dark Beard,Head Band,,,,,
4558,Person,Man,Deep,3,Forward Cap,Simple Beard,Happy Face,,,,
4559,Undead,Man,Plain,2,Thin Hair,Ear Ring,,,,,
4560,Person,Woman,Fair,3,Beauty Mark,Short Blonde Hair,Smoke Stick,,,,
4561,Person,Man,Tan,2,Smoke Stick,Dress Hat,,,,,
4562,Person,Woman,Fair,3,Dark Lipstick,Thin Hair,Vision Gear,,,,
4563,Person,Woman,Deep,2,Beauty Mark,Wool Cap,,,,,
4564,Person,Man,Pale,2,Thin Hair,Ear Ring,,,,,
4565,Person,Man,Fair,3,Hooded Top,Stubble Beard,Vision Gear,,,,
4566,Person,Woman,Fair,2,Large Shades,Pink Hair Hat,,,,,
4567,Person,Man,Tan,3,Head Wrap,Front Teeth,Full Beard,,,,
4568,Person,Woman,Deep,2,Smooth Blonde Hair,Violet Lipstick,,,,,
4569,Person,Man,Fair,3,Blue Clown Eyes,Stubble Beard,Spike Cut,,,,
4570,Person,Man,Tan,2,Free Hair,Retro Shades,,,,,
4571,Person,Woman,Deep,2,Large Shades,Wacky Hair,,,,,
4572,Person,Man,Tan,4,Sad Face,Violet Hair,Moustache,Study Glasses,,,
4573,Person,Woman,Deep,2,Loose Hair,Blue Clown Eyes,,,,,
4574,Person,Man,Deep,4,Sad Face,Stubble Beard,Wacky Hair,Vision Gear,,,
4575,Person,Woman,Deep,4,Beauty Mark,Wild White Hair,Purple Makeup,Violet Lipstick,,,
4576,Person,Man,Tan,3,Head Wrap,Ear Ring,Depth Glasses,,,,
4577,Person,Man,Fair,2,Rich Beard,Bald Head,,,,,
4578,Person,Man,Tan,3,Smoke Stick,Head Band,Vision Gear,,,,
4579,Person,Woman,Pale,1,Thin Hair,,,,,,
4580,Person,Woman,Fair,3,Blue Makeup,Wacky Hair,Ear Ring,,,,
4581,Person,Man,Tan,3,Front Teeth,Large Shades,Head Band,,,,
4582,Person,Man,Deep,3,Loose Hair,Rich Beard,Slim Shades,,,,
4583,Person,Man,Deep,2,Tall Hat,Beauty Mark,,,,,
4584,Person,Woman,Deep,4,Green Makeup,Violet Lipstick,Smooth Dark Hair,Smoke Stick,,,
4585,Person,Woman,Deep,2,Wild White Hair,Blue Clown Eyes,,,,,
4586,Person,Woman,Fair,2,Large Shades,Wacky Hair,,,,,
4587,Person,Man,Deep,3,Thin Hair,Front Facial Hair,Standard Shades,,,,
4588,Person,Man,Tan,3,Jaw Beard,Wacky Hair,Vision Gear,,,,
4589,Person,Man,Fair,3,Hooded Top,Side Burns,Study Glasses,,,,
4590,Person,Man,Deep,5,Blue Clown Eyes,Officer Cap,Side Burns,Ear Ring,Smoking Pipe,,
4591,Person,Man,Deep,2,Soft Cap,Stubble Beard,,,,,
4592,Person,Man,Deep,3,Front Facial Hair,Thin Spike Cut,Rim Glasses,,,,
4593,Person,Man,Pale,3,Funny Nose,Thin Spike Cut,Green Clown Eyes,,,,
4594,Person,Man,Pale,2,Officer Cap,Moustache,,,,,
4595,Person,Woman,Fair,3,Smoking Pipe,Dark Lipstick,Golden Bob,,,,
4596,Person,Man,Deep,4,Funny Nose,Golden Chain,Wool Cap,Health Mask,,,
4597,Person,Woman,Deep,3,Dark Lipstick,Loose Hair,Vision Gear,,,,
4598,Person,Woman,Tan,3,Short Blonde Hair,Bright Lipstick,Standard Shades,,,,
4599,Person,Man,Tan,3,Large Shades,Stubble Beard,Free Hair,,,,
4600,Person,Man,Fair,2,Large Shades,Bald Head,,,,,
4601,Person,Man,Deep,3,Sharp Spike,Retro Shades,Simple Beard,,,,
4602,Person,Man,Tan,3,Handle Mustache,Officer Cap,Study Glasses,,,,
4603,Person,Man,Deep,3,Forward Cap,Large Shades,Ear Ring,,,,
4604,Person,Man,Tan,2,Stubble Beard,Tall Hat,,,,,
4605,Person,Man,Tan,3,Funny Nose,Ear Ring,Head Band,,,,
4606,Person,Woman,Deep,2,Large Shades,Side Shaved,,,,,
4607,Person,Man,Fair,2,Vapor Stick,Green Clown Hair,,,,,
4608,Person,Man,Pale,2,Hooded Top,Goatee,,,,,
4609,Person,Man,Tan,2,Study Glasses,Head Band,,,,,
4610,Person,Man,Fair,3,Thin Hair,Face Mask,Ear Ring,,,,
4611,Person,Man,Deep,3,Large Shades,Health Mask,Ranch Hat,,,,
4612,Person,Woman,Deep,3,Flight Helmet,Violet Lipstick,Ear Ring,,,,
4613,Person,Man,Pale,2,Loose Hair,Standard Shades,,,,,
4614,Person,Man,Tan,3,Ear Ring,Study Glasses,Head Rag,,,,
4615,Person,Woman,Deep,3,Standard Shades,Side Shaved,Violet Lipstick,,,,
4616,Person,Woman,Tan,3,Soft Cap,Funny Nose,Blue Makeup,,,,
4617,Person,Woman,Fair,3,Large Shades,Dark Lipstick,Loose Hair,,,,
4618,Person,Man,Fair,3,Retro Shades,Ear Ring,Head Rag,,,,
4619,Person,Woman,Pale,1,Orange Side Hair,,,,,,
4620,Person,Man,Fair,4,Forward Cap,Large Shades,Side Burns,Beauty Mark,,,
4621,Person,Woman,Tan,2,Tassel Cap,Green Makeup,,,,,
4622,Person,Woman,Fair,3,Untidy Hair,Standard Shades,Violet Lipstick,,,,
4623,Person,Man,Fair,3,Study Glasses,Goatee,Spike Cut,,,,
4624,Person,Woman,Tan,2,Soft Cap,Dark Lipstick,,,,,
4625,Person,Woman,Deep,4,Soft Cap,Large Shades,Bright Lipstick,Ear Ring,,,
4626,Person,Woman,Fair,2,Untidy Hair,Standard Shades,,,,,
4627,Person,Woman,Deep,2,Green Clown Hair,Work Goggles,,,,,
4628,Person,Man,Tan,3,Sharp Spike,Side Burns,Vision Gear,,,,
4629,Person,Man,Fair,2,Wool Cap,Full Beard,,,,,
4630,Person,Woman,Tan,3,Dark Lipstick,Spike Cut,Vision Gear,,,,
4631,Person,Man,Deep,2,Violet Hair,Moustache,,,,,
4632,Person,Man,Deep,4,Night Hair,Sad Face,Jaw Beard,Ear Ring,,,
4633,Person,Man,Deep,2,Thin Hair,Full Beard,,,,,
4634,Person,Woman,Deep,2,Vapor Stick,Wacky Hair,,,,,
4635,Person,Man,Tan,4,Forward Cap,Ear Ring,Simple Beard,Patch Eye,,,
4636,Person,Man,Fair,2,Loose Hair,Standard Shades,,,,,
4637,Person,Woman,Fair,4,Red Spike Cut,Dark Lipstick,Steel Chain,Smoke Stick,,,
4638,Person,Woman,Tan,3,Untidy Hair,Dark Lipstick,Work Goggles,,,,
4639,Person,Woman,Fair,2,Wild White Hair,Steel Chain,,,,,
4640,Person,Man,Tan,3,Sad Face,Study Glasses,Tall Hat,,,,
4641,Person,Woman,Fair,3,Purple Makeup,Wild Blonde Hair,Smoke Stick,,,,
4642,Person,Man,Tan,4,Side Burns,Dress Hat,Rim Glasses,Beauty Mark,,,
4643,Person,Woman,Tan,3,Spike Cut,Green Makeup,Bright Lipstick,,,,
4644,Person,Man,Deep,3,Head Wrap,Golden Chain,Full Beard,,,,
4645,Person,Man,Tan,2,Loose Hair,Retro Shades,,,,,
4646,Person,Man,Deep,3,Officer Cap,Ear Ring,Slim Shades,,,,
4647,Person,Man,Tan,4,Dark Front Beard,Ear Ring,Tall Hat,Beauty Mark,,,
4648,Person,Man,Tan,2,Side Burns,Bald Head,,,,,
4649,Person,Man,Fair,3,Ear Ring,Simple Beard,Bald Head,,,,
4650,Person,Man,Deep,3,Front Facial Hair,Thin Spike Cut,Ear Ring,,,,
4651,Person,Man,Deep,3,Thin Spike Cut,Stubble Beard,Happy Face,,,,
4652,Person,Woman,Fair,3,Thin Spike Cut,Violet Lipstick,Blue Clown Eyes,,,,
4653,Person,Man,Deep,4,Smoke Stick,Hooded Top,Freckles,Rim Glasses,,,
4654,Person,Woman,Tan,3,Twin Tails,Patch Eye,Violet Lipstick,,,,
4655,Person,Man,Tan,4,Free Hair,Ear Ring,Simple Beard,Smoking Pipe,,,
4656,Person,Woman,Tan,2,Short Blonde Hair,Retro Shades,,,,,
4657,Person,Man,Deep,3,Smoke Stick,Bald Head,Patch Eye,,,,
4658,Person,Man,Tan,3,Ear Ring,Goatee,Beauty Mark,,,,
4659,Person,Man,Fair,2,Free Hair,Depth Glasses,,,,,
4660,Person,Man,Fair,4,Night Hair,Dark Front Beard,Ear Ring,Patch Eye,,,
4661,Person,Man,Deep,2,Face Mask,Forward Cap,,,,,
4662,Person,Man,Tan,4,Smoke Stick,Soft Cap,Side Burns,Retro Shades,,,
4663,Person,Man,Fair,2,Thin Spike Cut,Rim Glasses,,,,,
4664,Person,Woman,Pale,3,Beauty Mark,Thin Spike Cut,Violet Lipstick,,,,
4665,Person,Man,Tan,2,Dress Hat,Simple Beard,,,,,
4666,Person,Woman,Fair,3,Dark Lipstick,Green Makeup,Smooth Dark Hair,,,,
4667,Person,Man,Tan,4,Smoke Stick,Head Wrap,Dark Beard,Sad Face,,,
4668,Person,Man,Pale,4,Hooded Top,Ear Ring,Green Clown Eyes,Beauty Mark,,,
4669,Person,Man,Tan,5,Sad Face,Free Hair,Ear Ring,Slim Shades,Beauty Mark,,
4670,Person,Man,Fair,3,Blue Clown Eyes,Dark Beard,Head Rag,,,,
4671,Person,Woman,Deep,2,Funny Nose,Wacky Hair,,,,,
4672,Person,Man,Tan,3,Ear Ring,Rim Glasses,Spike Cut,,,,
4673,Person,Woman,Fair,2,Dark Lipstick,Study Glasses,,,,,
4674,Person,Woman,Fair,3,Dark Lipstick,Twin Tails,Blue Clown Eyes,,,,
4675,Person,Woman,Tan,2,Head Wrap,Vision Gear,,,,,
4676,Person,Woman,Deep,2,Pink Cheeks,Golden Bob,,,,,
4677,Person,Woman,Deep,3,Work Goggles,Deep Hair,Ear Ring,,,,
4678,Person,Man,Fair,5,Forward Cap,Moustache,Ear Ring,Rim Glasses,Beauty Mark,,
4679,Person,Man,Pale,2,Smoking Pipe,Head Rag,,,,,
4680,Person,Man,Tan,4,Face Mask,Hooded Top,Stubble Beard,Beauty Mark,,,
4681,Person,Woman,Deep,2,Health Mask,Wacky Hair,,,,,
4682,Person,Woman,Deep,3,Untidy Hair,Ear Ring,Study Glasses,,,,
4683,Person,Man,Tan,4,Hooded Top,Handle Mustache,Ear Ring,Vision Gear,,,
4684,Person,Man,Deep,4,Smoke Stick,Stubble Beard,Ear Ring,Head Rag,,,
4685,Person,Man,Deep,2,Officer Cap,Moustache,,,,,
4686,Person,Man,Deep,3,Smoke Stick,Front Teeth,Dress Hat,,,,
4687,Person,Woman,Tan,2,Vapor Stick,Blue Clown Eyes,,,,,
4688,Person,Man,Deep,3,Smoke Stick,Ear Ring,Head Rag,,,,
4689,Person,Man,Tan,2,Smoke Stick,Simple Beard,,,,,
4690,Person,Man,Tan,3,Blue Clown Eyes,Forward Cap,Ear Ring,,,,
4691,Person,Man,Fair,3,Loose Hair,Patch Eye,Beauty Mark,,,,
4692,Person,Man,Fair,2,Smoking Pipe,Spike Cut,,,,,
4693,Person,Woman,Tan,2,Patch Eye,Free Hair,,,,,
4694,Person,Man,Tan,2,Happy Face,Head Rag,,,,,
4695,Person,Man,Deep,2,Simple Beard,Wacky Hair,,,,,
4696,Person,Woman,Fair,3,Soft Cap,Large Shades,Ear Ring,,,,
4697,Person,Man,Tan,3,Rich Beard,Head Band,Happy Face,,,,
4698,Person,Man,Tan,3,Smoke Stick,Head Band,Full Beard,,,,
4699,Person,Man,Pale,2,Sharp Spike,Patch Eye,,,,,
4700,Person,Woman,Tan,3,Untidy Hair,Violet Lipstick,Smoke Stick,,,,
4701,Person,Man,Tan,3,Smoke Stick,Wacky Hair,Green Clown Eyes,,,,
4702,Person,Woman,Fair,4,Tassel Cap,Face Mask,Violet Lipstick,Ear Ring,,,
4703,Person,Man,Tan,3,Ear Ring,Rim Glasses,Wool Cap,,,,
4704,Person,Woman,Pale,2,Green Clown Eyes,Head Band,,,,,
4705,Person,Man,Pale,2,Thin Spike Cut,Slim Shades,,,,,
4706,Person,Man,Pale,4,Face Mask,Forward Cap,Jaw Beard,Ear Ring,,,
4707,Person,Man,Deep,3,Officer Cap,Study Glasses,Happy Face,,,,
4708,Person,Man,Deep,3,Officer Cap,Ear Ring,Patch Eye,,,,
4709,Person,Man,Deep,1,Stubble Beard,,,,,,
4710,Person,Woman,Tan,3,Dark Lipstick,Short Blonde Hair,Standard Shades,,,,
4711,Person,Woman,Deep,3,Patch Eye,Bright Lipstick,Smooth Dark Hair,,,,
4712,Person,Woman,Fair,3,Wild Blonde Hair,Ear Ring,Smoke Stick,,,,
4713,Person,Man,Fair,3,Dark Beard,Hooded Top,Rim Glasses,,,,
4714,Person,Man,Tan,3,Rich Beard,Sharp Spike,Ear Ring,,,,
4715,Person,Man,Fair,2,Sad Face,Wool Cap,,,,,
4716,Person,Woman,Fair,5,Beauty Mark,Tassel Cap,Face Mask,Dark Lipstick,Ear Ring,,
4717,Person,Man,Fair,3,Smoke Stick,Study Glasses,Bald Head,,,,
4718,Person,Man,Deep,2,Health Mask,Bald Head,,,,,
4719,Person,Woman,Tan,3,Smoking Pipe,Smooth Blonde Hair,Violet Lipstick,,,,
4720,Person,Man,Fair,2,Bald Head,Beauty Mark,,,,,
4721,Person,Woman,Fair,3,Bright Lipstick,Thin Hair,Smoke Stick,,,,
4722,Person,Woman,Tan,2,Smooth Hair,Bright Lipstick,,,,,
4723,Person,Man,Tan,4,Dark Beard,Retro Shades,Health Mask,Bald Head,,,
4724,Person,Man,Tan,3,Hooded Top,Freckles,Ear Ring,,,,
4725,Person,Man,Deep,3,Ear Ring,Bald Head,Full Beard,,,,
4726,Person,Woman,Deep,2,Steel Chain,Smooth Dark Hair,,,,,
4727,Person,Man,Tan,2,Head Wrap,Large Shades,,,,,
4728,Person,Man,Deep,3,Face Mask,Ear Ring,Head Rag,,,,
4729,Person,Woman,Tan,1,Standard Shades,,,,,,
4730,Person,Man,Fair,4,Smoke Stick,Sad Face,Spike Cut,Full Beard,,,
4731,Person,Man,Tan,4,Ear Ring,Simple Beard,Bald Head,Slim Shades,,,
4732,Person,Man,Fair,2,Soft Cap,Rim Glasses,,,,,
4733,Person,Man,Deep,2,Bald Head,Slim Shades,,,,,
4734,Person,Man,Tan,3,Face Mask,Dark Spike Cut,Beauty Mark,,,,
4735,Person,Man,Tan,3,Sharp Spike,Happy Face,Beauty Mark,,,,
4736,Person,Man,Tan,2,Sad Face,Patch Eye,,,,,
4737,Person,Man,Deep,3,Ear Ring,Rim Glasses,Head Rag,,,,
4738,Person,Woman,Fair,3,Beauty Mark,Green Makeup,Side Shaved,,,,
4739,Person,Man,Deep,2,Jaw Beard,Dark Spike Cut,,,,,
4740,Person,Woman,Tan,2,Wild White Hair,Green Makeup,,,,,
4741,Person,Man,Deep,3,Blue Clown Eyes,Side Burns,Smoking Pipe,,,,
4742,Person,Woman,Deep,3,Untidy Hair,Green Makeup,Bright Lipstick,,,,
4743,Person,Man,Fair,3,Head Wrap,Vapor Stick,Vision Gear,,,,
4744,Person,Man,Deep,3,Thin Spike Cut,Retro Shades,Moustache,,,,
4745,Person,Man,Fair,4,Face Mask,Funny Nose,Thin Spike Cut,Stubble Beard,,,
4746,Person,Man,Tan,4,Head Wrap,Stubble Beard,Happy Face,Depth Glasses,,,
4747,Undead,Man,Plain,2,Blue Clown Eyes,Head Band,,,,,
4748,Person,Man,Fair,2,Funny Nose,Violet Hair,,,,,
4749,Person,Man,Tan,3,Sad Face,Head Rag,Slim Shades,,,,
4750,Person,Man,Fair,3,Front Facial Hair,Study Glasses,Ranch Hat,,,,
4751,Person,Woman,Fair,3,Untidy Hair,Patch Eye,Smoke Stick,,,,
4752,Person,Woman,Deep,3,Crown Band,Rim Glasses,Violet Lipstick,,,,
4753,Person,Man,Tan,3,Smoke Stick,Large Shades,Wool Cap,,,,
4754,Person,Man,Pale,2,Night Hair,Jaw Beard,,,,,
4755,Person,Man,Deep,3,Untidy Hair,Ear Ring,Simple Beard,,,,
4756,Person,Woman,Tan,3,Bright Lipstick,Blue Clown Eyes,Smooth Dark Hair,,,,
4757,Person,Man,Fair,3,Hooded Top,Smoking Pipe,Beauty Mark,,,,
4758,Person,Man,Tan,3,Ear Ring,Simple Beard,Dark Spike Cut,,,,
4759,Person,Man,Tan,3,Handle Mustache,Large Shades,Violet Hair,,,,
4760,Person,Man,Tan,3,Hooded Top,Simple Beard,Standard Shades,,,,
4761,Person,Woman,Deep,3,Dark Lipstick,Rim Glasses,Smooth Blonde Hair,,,,
4762,Person,Man,Tan,3,Smoke Stick,Spike Cut,Standard Shades,,,,
4763,Person,Woman,Fair,4,Untidy Hair,Large Shades,Dark Lipstick,Ear Ring,,,
4764,Person,Man,Tan,3,Smoke Stick,Sharp Spike,Ear Ring,,,,
4765,Person,Man,Deep,3,Night Hair,Stubble Beard,Smoking Pipe,,,,
4766,Person,Man,Deep,4,Front Facial Hair,Untidy Hair,Ear Ring,Study Glasses,,,
4767,Person,Woman,Deep,4,Tassel Cap,Green Clown Eyes,Violet Lipstick,Ear Ring,,,
4768,Person,Woman,Fair,3,Beauty Mark,Thin Spike Cut,Bright Lipstick,,,,
4769,Person,Woman,Tan,2,Vapor Stick,Pink Hair Hat,,,,,
4770,Person,Man,Tan,3,Hooded Top,Stubble Beard,Beauty Mark,,,,
4771,Person,Man,Deep,2,Untidy Hair,Goatee,,,,,
4772,Person,Woman,Deep,3,Large Shades,Smooth Hair,Bright Lipstick,,,,
4773,Person,Man,Fair,2,Officer Cap,Retro Shades,,,,,
4774,Person,Man,Tan,4,Ear Ring,Pink Cheeks,Head Rag,Green Clown Eyes,,,
4775,Person,Man,Deep,3,Night Hair,Vapor Stick,Beauty Mark,,,,
4776,Person,Man,Fair,4,Smoke Stick,Loose Hair,Patch Eye,Full Beard,,,
4777,Person,Man,Tan,3,Smoke Stick,Ear Ring,Spike Cut,,,,
4778,Person,Woman,Tan,3,Head Wrap,Ear Ring,Blue Clown Eyes,,,,
4779,Person,Woman,Tan,2,Face Mask,Wacky Hair,,,,,
4780,Person,Man,Deep,2,Vision Gear,Ranch Hat,,,,,
4781,Person,Man,Tan,2,Sad Face,Thin Spike Cut,,,,,
4782,Person,Woman,Deep,2,Funny Nose,Free Hair,,,,,
4783,Person,Man,Tan,3,Head Wrap,Rich Beard,Rim Glasses,,,,
4784,Person,Woman,Tan,3,Smooth Hair,Patch Eye,Ear Ring,,,,
4785,Person,Man,Deep,4,Rich Beard,Pink Cheeks,Health Mask,Dark Spike Cut,,,
4786,Person,Man,Tan,2,Front Teeth,Green Clown Hair,,,,,
4787,Person,Woman,Fair,3,Dark Lipstick,Smooth Hair,Smoke Stick,,,,
4788,Person,Woman,Deep,3,Flight Helmet,Bright Lipstick,Ear Ring,,,,
4789,Person,Man,Tan,2,Blue Clown Eyes,Dark Spike Cut,,,,,
4790,Person,Man,Fair,4,Smoke Stick,Large Shades,Moustache,Wacky Hair,,,
4791,Person,Man,Deep,3,Blue Clown Eyes,Stubble Beard,Free Hair,,,,
4792,Person,Man,Tan,2,Handle Mustache,Ear Ring,,,,,
4793,Person,Man,Deep,3,Stubble Beard,Ear Ring,Spike Cut,,,,
4794,Person,Man,Pale,2,Dress Hat,Slim Shades,,,,,
4795,Person,Man,Fair,2,Golden Chain,Free Hair,,,,,
4796,Person,Man,Tan,2,Forward Cap,Beauty Mark,,,,,
4797,Person,Woman,Fair,2,Beauty Mark,Tassel Cap,,,,,
4798,Person,Woman,Deep,2,Smooth Blonde Hair,Pink Cheeks,,,,,
4799,Person,Woman,Tan,4,Blue Makeup,Dark Lipstick,Smooth Blonde Hair,Ear Ring,,,
4800,Person,Man,Tan,2,Rich Beard,Soft Cap,,,,,
4801,Person,Man,Deep,3,Forward Cap,Side Burns,Standard Shades,,,,
4802,Person,Woman,Fair,3,Steel Chain,Bright Lipstick,Smooth Dark Hair,,,,
4803,Person,Woman,Fair,3,Dark Lipstick,Wacky Hair,Study Glasses,,,,
4804,Person,Man,Deep,2,Free Hair,Patch Eye,,,,,
4805,Person,Man,Fair,4,Funny Nose,Sad Face,Wacky Hair,Green Clown Eyes,,,
4806,Person,Woman,Tan,2,Health Mask,Smooth Hair,,,,,
4807,Person,Man,Deep,3,Sad Face,Stubble Beard,Dress Hat,,,,
4808,Person,Man,Tan,3,Dark Front Beard,Bald Head,Patch Eye,,,,
4809,Person,Man,Deep,3,Dark Beard,Rim Glasses,Spike Cut,,,,
4810,Person,Man,Tan,2,Stubble Beard,Bald Head,,,,,
4811,Person,Man,Deep,2,Large Shades,Bald Head,,,,,
4812,Person,Man,Fair,3,Untidy Hair,Front Teeth,Study Glasses,,,,
4813,Person,Woman,Tan,3,Thin Spike Cut,Bright Lipstick,Ear Ring,,,,
4814,Person,Woman,Deep,3,Green Makeup,Wacky Hair,Ear Ring,,,,
4815,Person,Woman,Deep,3,Blue Makeup,Untidy Hair,Ear Ring,,,,
4816,Person,Man,Tan,3,Forward Cap,Goatee,Smoking Pipe,,,,
4817,Person,Woman,Fair,1,Green Clown Eyes,,,,,,
4818,Person,Man,Tan,2,Thin Spike Cut,Goatee,,,,,
4819,Person,Man,Deep,3,Soft Cap,Ear Ring,Vision Gear,,,,
4820,Person,Man,Pale,4,Smoke Stick,Violet Hair,Ear Ring,Rim Glasses,,,
4821,Person,Woman,Fair,2,Spike Cut,Purple Makeup,,,,,
4822,Person,Man,Tan,3,Night Hair,Dark Beard,Depth Glasses,,,,
4823,Person,Woman,Pale,2,Large Shades,Head Wrap,,,,,
4824,Person,Man,Tan,3,Blue Clown Eyes,Officer Cap,Ear Ring,,,,
4825,Person,Man,Pale,3,Sharp Spike,Handle Mustache,Standard Shades,,,,
4826,Person,Man,Tan,2,Face Mask,Bald Head,,,,,
4827,Person,Man,Fair,3,Thin Hair,Rich Beard,Standard Shades,,,,
4828,Person,Man,Pale,2,Forward Cap,Vision Gear,,,,,
4829,Person,Woman,Deep,3,Large Shades,Health Mask,Smooth Blonde Hair,,,,
4830,Undead,Man,Plain,3,Free Hair,Retro Shades,Health Mask,,,,
4831,Person,Man,Deep,4,Thin Hair,Smoke Stick,Study Glasses,Goatee,,,
4832,Person,Man,Tan,3,Moustache,Green Clown Hair,Beauty Mark,,,,
4833,Person,Woman,Tan,3,Bright Lipstick,Retro Shades,Deep Hair,,,,
4834,Person,Woman,Pale,3,Untidy Hair,Green Clown Eyes,Bright Lipstick,,,,
4835,Person,Woman,Tan,3,Green Makeup,Twin Tails,Ear Ring,,,,
4836,Person,Man,Pale,2,Dark Front Beard,Spike Cut,,,,,
4837,Person,Man,Deep,4,Rich Beard,Rim Glasses,Wool Cap,Beauty Mark,,,
4838,Person,Man,Tan,2,Night Hair,Funny Nose,,,,,
4839,Person,Woman,Tan,4,Red Spike Cut,Blue Makeup,Violet Lipstick,Smoke Stick,,,
4840,Person,Man,Deep,2,Stubble Beard,Free Hair,,,,,
4841,Person,Man,Deep,2,Head Rag,Beauty Mark,,,,,
4842,Person,Man,Tan,3,Thin Spike Cut,Ear Ring,Happy Face,,,,
4843,Person,Man,Tan,2,Loose Hair,Goatee,,,,,
4844,Person,Man,Deep,2,Head Band,Slim Shades,,,,,
4845,Person,Man,Tan,3,Rim Glasses,Simple Beard,Head Rag,,,,
4846,Person,Woman,Fair,2,Beauty Mark,Wild White Hair,,,,,
4847,Person,Man,Deep,4,Stubble Beard,Ear Ring,Wacky Hair,Happy Face,,,
4848,Person,Woman,Deep,2,Blue Makeup,Smooth Blonde Hair,,,,,
4849,Person,Woman,Tan,2,Green Makeup,Wild Blonde Hair,,,,,
4850,Undead,Man,Plain,1,Violet Hair,,,,,,
4851,Person,Man,Tan,2,Dark Beard,Ranch Hat,,,,,
4852,Person,Man,Tan,3,Night Hair,Large Shades,Ear Ring,,,,
4853,Person,Man,Deep,4,Sharp Spike,Vapor Stick,Retro Shades,Full Beard,,,
4854,Person,Man,Fair,3,Head Wrap,Jaw Beard,Slim Shades,,,,
4855,Person,Man,Tan,3,Ear Ring,Vision Gear,Bald Head,,,,
4856,Person,Man,Deep,2,Rim Glasses,Head Band,,,,,
4857,Person,Woman,Tan,2,Wacky Hair,Vision Gear,,,,,
4858,Person,Man,Tan,3,Dark Beard,Free Hair,Ear Ring,,,,
4859,Person,Woman,Deep,2,Wild Blonde Hair,Smoke Stick,,,,,
4860,Person,Woman,Fair,2,Orange Side Hair,Blue Clown Eyes,,,,,
4861,Person,Man,Fair,2,Dark Beard,Thin Spike Cut,,,,,
4862,Person,Man,Deep,2,Study Glasses,Green Clown Hair,,,,,
4863,Person,Man,Tan,4,Ear Ring,Happy Face,Head Rag,Standard Shades,,,
4864,Person,Man,Tan,3,Ear Ring,Spike Cut,Patch Eye,,,,
4865,Person,Man,Tan,2,Simple Beard,Wool Cap,,,,,
4866,Person,Man,Deep,3,Thin Hair,Ear Ring,Goatee,,,,
4867,Person,Man,Deep,2,Moustache,Head Band,,,,,
4868,Person,Woman,Fair,3,Bright Lipstick,Golden Bob,Depth Glasses,,,,
4869,Person,Man,Fair,2,Stubble Beard,Wacky Hair,,,,,
4870,Person,Woman,Fair,2,Beauty Mark,Wacky Hair,,,,,
4871,Person,Man,Tan,3,Stubble Beard,Ear Ring,Dark Spike Cut,,,,
4872,Person,Woman,Fair,4,Red Spike Cut,Blue Makeup,Ear Ring,Smoke Stick,,,
4873,Person,Man,Fair,2,Thin Hair,Standard Shades,,,,,
4874,Undead,Man,Plain,5,Smoke Stick,Untidy Hair,Funny Nose,Moustache,Ear Ring,,
4875,Person,Man,Deep,4,Thin Hair,Moustache,Ear Ring,Patch Eye,,,
4876,Person,Man,Deep,3,Smoke Stick,Front Facial Hair,Officer Cap,,,,
4877,Person,Man,Deep,3,Untidy Hair,Ear Ring,Vision Gear,,,,
4878,Person,Man,Tan,3,Loose Hair,Jaw Beard,Retro Shades,,,,
4879,Person,Man,Deep,3,Smoke Stick,Loose Hair,Rim Glasses,,,,
4880,Person,Woman,Tan,2,Steel Chain,Pink Hair Hat,,,,,
4881,Person,Man,Deep,3,Officer Cap,Stubble Beard,Slim Shades,,,,
4882,Person,Woman,Deep,2,Loose Hair,Study Glasses,,,,,
4883,Person,Man,Tan,3,Rich Beard,Large Shades,Head Rag,,,,
4884,Person,Woman,Tan,4,Wild White Hair,Bright Lipstick,Ear Ring,Blue Clown Eyes,,,
4885,Person,Woman,Pale,3,Patch Eye,Side Shaved,Violet Lipstick,,,,
4886,Person,Woman,Deep,3,Neck Band,Bright Lipstick,Free Hair,,,,
4887,Person,Woman,Deep,3,Blue Makeup,Bright Lipstick,Side Shaved,,,,
4888,Person,Man,Fair,2,Dark Beard,Sharp Spike,,,,,
4889,Person,Woman,Fair,3,Dark Lipstick,Golden Bob,Blue Clown Eyes,,,,
